Date,ESI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-09-24,1.0,-0.39888947249943724,-0.8790800630299392,-0.048172882119006534,-0.704547159900953,-0.7210925189464996,0.0
2018-09-25,1.0,-0.3994223772551667,-0.8782491279396871,-0.049247965192603424,-0.7037995574059487,-0.7200405086080792,0.0
2018-09-26,1.0,-0.3994449028580001,-0.8783662140874653,-0.04932113119795964,-0.7037731603030529,-0.719750956417373,0.0
2018-09-27,1.0,-0.40029237574031035,-0.875103081190494,-0.050266136891820974,-0.7033885598620586,-0.7193192893020466,0.0
2018-09-28,1.0,-0.39892799580194155,-0.8760823119307319,-0.05090145807564001,-0.7031372989992128,-0.7192173619700888,0.0
2018-10-01,1.0,-0.4011329106801216,-0.8750046891998351,-0.050643358217353794,-0.7048805191882058,-0.7197359042652962,0.0
2018-10-02,1.0,-0.4053149902270335,-0.8519771462937904,-0.05965268380694632,-0.7133513757329725,-0.728574650428507,0.0
2018-10-03,1.0,-0.40942261882255077,-0.8717056755019473,-0.06204862555299279,-0.7135024766514161,-0.7244678035315915,0.0
2018-10-04,1.0,-0.40981437374768437,-0.8706665154436505,-0.06264413443726136,-0.7136214131790858,-0.7238289667687421,0.0
2018-10-05,1.0,-0.39956298975286314,-0.8659584086799277,-0.05074593128390596,-0.7196353224834237,-0.7313893911995177,0.0
2018-10-08,1.0,-0.3975627186218829,-0.8626772482792343,-0.04645127317862113,-0.7234738782111558,-0.731109188701245,0.0
2018-10-09,1.0,-0.39875084656482807,-0.8631198735796523,-0.048724508992399725,-0.7225148619158702,-0.7294002558507036,0.0
2018-10-10,1.0,-0.4002738475581926,-0.8810284497185457,-0.04149551194279629,-0.7317434961204929,-0.7488970028906131,0.0
2018-10-11,1.0,-0.36815827713402133,-0.8765974887290883,-0.0,-0.723611162860017,-0.7575543053019859,0.0
2018-10-12,1.0,-0.3794260843906757,-0.8720492770728828,-0.0,-0.7030466214222484,-0.7338447919740335,0.0
2018-10-15,1.0,-0.3593244038857816,-0.8886517515454813,-0.0,-0.6982631733882838,-0.7335148660582866,0.0
2018-10-16,1.0,-0.3600397467981746,-0.8878257029294863,-0.0,-0.6985867805093477,-0.7338068600029442,0.0
2018-10-17,1.0,-0.3451195581074206,-0.8601642561232649,-0.0,-0.6924558470819101,-0.7362453666690894,0.0
2018-10-18,1.0,-0.34590485888856565,-0.8627800407331976,-0.0,-0.6914823974396276,-0.7367253418679081,0.0
2018-10-19,1.0,-0.3316350496838302,-0.853297199638663,-0.0,-0.6921409214092141,-0.7362962962962963,0.0
2018-10-22,1.0,-0.331525864873658,-0.8422080034703394,-0.0,-0.6988757546180819,-0.7423634457578715,0.0
2018-10-23,1.0,-0.32963137141410126,-0.8429258763520602,-0.0,-0.7011539992041385,-0.74384111710017,0.0
2018-10-24,1.0,-0.32764727141308275,-0.8391398626671486,-0.0,-0.7015540296349837,-0.745681243223708,0.0
2018-10-25,1.0,-0.32042809941100414,-0.8312383278264616,-0.0,-0.6998994397356701,-0.7399080591868984,0.0
2018-10-26,1.0,-0.32988422575976845,-0.8394717800289436,-0.0,-0.7022431259044862,-0.7463820549927642,0.0
2018-10-29,1.0,-0.30203934307886665,-0.8565601876917524,-0.0,-0.6920772423750224,-0.7587800036094567,0.0
2018-10-30,1.0,-0.32084844089920234,-0.8610224800580131,-0.0,-0.6957577955039884,-0.748223350253807,0.0
2018-10-31,1.0,-0.3249369369369369,-0.8418738738738738,-0.0,-0.6935135135135135,-0.7433153153153153,0.0
2018-11-01,1.0,-0.3314203212416531,-0.8385129038079768,-0.0,-0.6951452806352644,-0.7444143656379715,0.0
2018-11-02,1.0,-0.3372594082160299,-0.8098606722206263,-0.0,-0.7041080149382362,-0.7396940534329216,0.0
2018-11-05,1.0,-0.3336085582998277,-0.8199669730040208,-0.0,-0.7048391728891442,-0.731476163124641,0.0
2018-11-06,1.0,-0.3363600473746546,-0.821770807163622,-0.0,-0.7026522628575531,-0.7282058644079963,0.0
2018-11-07,1.0,-0.3357124923783222,-0.8218141386607367,-0.0,-0.7013736953480865,-0.7277716007316811,0.0
2018-11-08,1.0,-0.3091245683363595,-0.8238456335220193,-0.0,-0.6927266901634093,-0.7344156075331981,0.0
2018-11-09,1.0,-0.30777453146155487,-0.8248414451649683,-0.0,-0.695610347039122,-0.7348393073469678,0.0
2018-11-12,1.0,-0.3069384276684895,-0.812690860024146,-0.0,-0.6990980754207798,-0.7321568070449543,0.0
2018-11-13,1.0,-0.2954722320481075,-0.8116731517509728,-0.0,-0.6990449239476476,-0.7310930314821366,0.0
2018-11-14,1.0,-0.29708785959449424,-0.8109408725805881,-0.0,-0.699656770814904,-0.7307597041859808,0.0
2018-11-15,1.0,-0.2962112108574256,-0.8110906906057821,-0.0,-0.700784618647063,-0.7262670530854598,0.0
2018-11-16,1.0,-0.3032684407929988,-0.8303982854081087,-0.0,-0.7110198249687445,-0.7274156099303447,0.0
2018-11-19,1.0,-0.2985352576728862,-0.8349031264548938,-0.0,-0.716828421014934,-0.7310102782652295,0.0
2018-11-20,1.0,-0.27169690273372066,-0.8292761164771715,-0.0,-0.7191075310974089,-0.7440923833624408,0.0
2018-11-21,1.0,-0.27178886878791103,-0.825972828207584,-0.0,-0.7167535738356213,-0.7327515873860452,0.0
2018-11-23,1.0,-0.27161984586426113,-0.8311965053095145,-0.0,-0.7156657314344568,-0.732997123273076,0.0
2018-11-26,1.0,-0.27072902240687474,-0.8365469976208231,-0.0,-0.7132914314122367,-0.7304073008770995,0.0
2018-11-27,1.0,-0.2651638474060443,-0.8373204048411069,-0.0,-0.7095335834100078,-0.7268030292306604,0.0
2018-11-28,1.0,-0.26422375641706497,-0.8433351035581519,-0.0,-0.7073110285006197,-0.7255797486280758,0.0
2018-11-29,1.0,-0.25211059518784296,-0.8357253412128888,-0.0,-0.7038131419727031,-0.7260095680315183,0.0
2018-11-30,1.0,-0.2515568377722267,-0.8360130879921192,-0.0,-0.7038665869190445,-0.7268761214509377,0.0
2018-12-03,1.0,-0.2525971053280276,-0.8364615980561326,-0.0,-0.7047223298235729,-0.7277529316477093,0.0
2018-12-04,1.0,-0.24808435852372587,-0.8379964850615116,-0.0,-0.7023198594024604,-0.7265377855887523,0.0
2018-12-06,1.0,-0.24185213257079857,-0.7944945910562944,-0.0,-0.7015089919382622,-0.7073313580927444,0.0
2018-12-07,1.0,-0.2400330794941594,-0.7950794252437889,-0.0,-0.7020088901140553,-0.7086592467523517,0.0
2018-12-10,1.0,-0.22112030640859034,-0.7981328226523493,-0.0,-0.7023801381574447,-0.6981054647424936,0.0
2018-12-11,1.0,-0.22224122012105463,-0.7976951749136545,-0.0,-0.7024245118489895,-0.697260882946346,0.0
2018-12-12,1.0,-0.2236738602551387,-0.79746229351209,-0.0,-0.702999418584767,-0.6959540339956908,0.0
2018-12-13,1.0,-0.22379080499059992,-0.7956588617330371,-0.0,-0.7038454964963256,-0.6949239446248505,0.0
2018-12-14,1.0,-0.2246641829305807,-0.7944765355299587,-0.0,-0.7040708206583041,-0.6947739002631849,0.0
2018-12-17,1.0,-0.21154304793703793,-0.7943851998228341,-0.0,-0.69411604374638,-0.7069605805594358,0.0
2018-12-18,1.0,-0.20696923338432768,-0.7922148563657997,-0.0,-0.693149753527112,-0.7072921978582356,0.0
2018-12-19,1.0,-0.21022031823745413,-0.7913776689786481,-0.0,-0.6916904664762682,-0.7066843465252278,0.0
2018-12-20,1.0,-0.21036564683535713,-0.7859711010107862,-0.0,-0.6917441150532528,-0.7038192795604097,0.0
2018-12-21,1.0,-0.20648539098125318,-0.786961661881439,-0.0,-0.6941057253842257,-0.6902550244891066,0.0
2018-12-24,1.0,-0.19251965857920558,-0.7729686134820888,-0.0,-0.6910746689965723,-0.7038779487868808,0.0
2018-12-26,1.0,-0.1905512339055794,-0.7742422210300429,-0.0,-0.6869299892703863,-0.7013143776824035,0.0
2018-12-27,1.0,-0.1787737091675448,-0.7561907270811381,-0.0,-0.6572378819810326,-0.7007376185458377,0.0
2018-12-28,1.0,-0.1787348941354671,-0.7562975402548651,-0.0,-0.6571503836148704,-0.7006157594915867,0.0
2018-12-31,1.0,-0.1796568869570944,-0.7550462642826566,-0.0,-0.6572491685600448,-0.7009121143271099,0.0
2019-01-02,1.0,-0.17836574851087636,-0.7547635502023893,-0.0,-0.6563991180439004,-0.7013854608878797,0.0
2019-01-03,1.0,-0.17085079009006038,-0.7592781974730314,-0.0,-0.6531851021014087,-0.7155675782667502,0.0
2019-01-04,1.0,-0.16953738533623705,-0.7598825315119119,-0.0,-0.654226885765195,-0.7160628258430675,0.0
2019-01-07,1.0,-0.1661249548573492,-0.7534718802324436,-0.0,-0.6521881873994549,-0.7113168521619225,0.0
2019-01-08,1.0,-0.16627273324141553,-0.7530693979384151,-0.0,-0.6522552688595628,-0.7111811437200446,0.0
2019-01-09,1.0,-0.16548579675916814,-0.7490651446565636,-0.0,-0.6522010102998097,-0.7134422357803581,0.0
2019-01-10,1.0,-0.16438401156107332,-0.752225178178474,-0.0,-0.6520511051991986,-0.7157026964889808,0.0
2019-01-11,1.0,-0.16955221919248334,-0.7310686947665824,-0.0,-0.6537008443115739,-0.7309372844048753,0.0
2019-01-14,1.0,-0.17546971488634872,-0.7298318223623703,-0.0,-0.6545788989620287,-0.7248718959400867,0.0
2019-01-15,1.0,-0.17470097861544037,-0.7342251804013312,-0.0,-0.6553757949191077,-0.7307324788296155,0.0
2019-01-16,1.0,-0.1444183197006325,-0.745372056826837,-0.0,-0.6495347219922509,-0.7722621452462164,0.0
2019-01-17,1.0,-0.13177384098398096,-0.7522429937033049,-0.0,-0.6307461420508303,-0.7477733189781736,0.0
2019-01-18,1.0,-0.13424666513716366,-0.746452099242896,-0.0,-0.634131952410606,-0.7626429812198879,0.0
2019-01-22,1.0,-0.0,-0.8032640063687928,-0.0,-0.685441337446512,-0.8283742992669254,0.0
2019-01-23,1.0,-0.0,-0.7785897820936364,-0.0,-0.6892581840024027,-0.8691560716788468,0.0
2019-01-24,1.0,-0.0,-0.7812030326308406,-0.0,-0.6879863732006279,-0.8707458000734778,0.0
2019-01-25,1.0,-0.0,-0.7525874315091661,-0.0,-0.7093959277548536,-0.9202462287762971,0.0
2019-01-28,1.0,-0.0,-0.7373802349595422,-0.0,-0.7313538951146019,-0.9168500524765547,0.0
2019-01-29,1.0,-0.0,-0.7208261267677281,-0.0,-0.7337809882321022,-0.9367178756740259,0.0
2019-01-30,1.0,-0.0,-0.7204136995591726,-0.0,-0.7317056629365887,-0.9388606307222788,0.0
2019-01-31,1.0,-0.0,-0.7245330350181363,-0.0,-0.7100579680667142,-0.9553205193396387,0.0
2019-02-01,1.0,-0.0,-0.7231985344008685,-0.0,-0.7210612023341023,-0.948330845433573,0.0
2019-02-04,1.0,-0.0,-0.719206609313123,-0.0,-0.7168168783285538,-0.9778779188857024,0.0
2019-02-05,1.0,-0.0,-0.7161092150170649,-0.0,-0.7077474402730376,-0.989146757679181,0.0
2019-02-06,1.0,-0.0,-0.7101488867641033,-0.0,-0.7038314437918317,-1.0008537085097666,0.0
2019-02-07,1.0,-0.0,-0.7110321985864035,-0.0,-0.702222829241643,-1.0011950694847542,0.0
2019-02-08,1.0,-0.0,-0.7021750299708854,-0.0,-0.7086487412228121,-1.0144545298852543,0.0
2019-02-11,1.0,-0.0,-0.6938102921487178,-0.0,-0.7218579422568575,-1.017336674791445,0.0
2019-02-12,1.0,-0.0,-0.6885392332004947,-0.0,-0.7419953277449498,-1.0049127387659749,0.0
2019-02-13,1.0,-0.0,-0.6894069249228659,-0.0,-0.7420980459376071,-0.9966746657524853,0.0
2019-02-14,1.0,-0.0,-0.6626021845160404,-0.0,-0.7708319021776465,-1.0013739094593668,0.0
2019-02-15,1.0,-0.0,-0.6221611406974746,-0.0,-0.7929221783198764,-1.0207524480329841,0.0
2019-02-19,1.0,-0.0,-0.6135841814879545,-0.0,-0.7964428909221754,-1.0168602858024056,0.0
2019-02-20,1.0,-0.0,-0.6254414537973597,-0.0,-0.794479684553403,-1.008811932110406,0.0
2019-02-21,1.0,-0.0,-0.6549027677744624,-0.0,-0.7855060534348527,-0.9892993106286655,0.0
2019-02-22,1.0,-0.0,-0.646667580910587,-0.0,-0.7947065277015908,-0.9870405924300604,0.0
2019-02-25,1.0,-0.0,-0.6389433494995357,-0.0,-0.8037698207959275,-0.9969043442369208,0.0
2019-02-26,1.0,-0.0,-0.6397729227593325,-0.0,-0.7995527266471701,-1.0012386031309133,0.0
2019-02-27,1.0,-0.0,-0.629124278251306,-0.0,-0.7976354138025846,-1.0101044817156997,0.0
2019-02-28,1.0,-0.0,-0.6484928006629606,-0.0,-0.8195849590829046,-0.9848762128379545,0.0
2019-03-01,1.0,-0.0,-0.6519011605618095,-0.0,-0.8115568257066184,-1.021712612832398,0.0
2019-03-04,1.0,-0.0,-0.6449545438712598,-0.0,-0.8111741962450799,-1.027064683548713,0.0
2019-03-05,1.0,-0.0,-0.6199381327334083,-0.0,-0.8692350956130483,-1.0259772215973004,0.0
2019-03-06,1.0,-0.0,-0.6194478635484438,-0.0,-0.8664322138209953,-1.0308774397749254,0.0
2019-03-07,1.0,-0.0,-0.6227534400449312,-0.0,-0.8647851727042964,-1.0227113170457736,0.0
2019-03-08,1.0,-0.0,-0.6164734808570425,-0.0,-0.8658236740428521,-1.0301721109940287,0.0
2019-03-11,1.0,-0.0,-0.6127844830637454,-0.0,-0.86684599865501,-1.059816656638233,0.0
2019-03-12,1.0,-0.0,-0.5743320474353479,-0.0,-0.8850192884697814,-1.11262323189027,0.0
2019-03-13,1.0,-0.0,-0.5858690971723841,-0.0,-0.8947897229797618,-1.107686235108368,0.0
2019-03-14,1.0,-0.0,-0.5953792533505803,-0.0,-0.889116452876289,-1.108619884301678,0.0
2019-03-15,1.0,-0.0,-0.5969169387014871,-0.0,-0.8892636924192964,-1.1409503083061299,0.0
2019-03-18,1.0,-0.0,-0.6159552696974127,-0.0,-0.8983335769624324,-1.1401476392340302,0.0
2019-03-19,1.0,-0.0,-0.6155424467812259,-0.0,-0.8966401641446524,-1.1517605246766571,0.0
2019-03-20,1.0,-0.0,-0.6251055549436428,-0.0,-0.8907735800565407,-1.1555604508572899,0.0
2019-03-21,1.0,-0.0,-0.6169987977704106,-0.0,-0.8806513898502677,-1.145469780319866,0.0
2019-03-22,1.0,-0.0,-0.6159385852677756,-0.0,-0.8991043684883933,-1.1405958691281302,0.0
2019-03-25,1.0,-0.0,-0.5684302262246269,-0.0,-0.9220378372489921,-1.1407458513381021,0.0
2019-03-26,1.0,-0.0,-0.5723717808419055,-0.0,-0.9148610199168309,-1.16053841103086,0.0
2019-03-27,1.0,-0.0,-0.5650173452620048,-0.0,-0.9296695271133832,-1.1569472338871645,0.0
2019-03-28,1.0,-0.0,-0.5588633288227334,-0.0,-0.9273671506418463,-1.1709761182020992,0.0
2019-03-29,1.0,-0.0,-0.5783955578285965,-0.0,-0.9160517279170015,-1.1586541974136042,0.0
2019-04-01,1.0,-0.0,-0.5844728877219852,-0.0,-0.9166393173613391,-1.145461838602633,0.0
2019-04-02,1.0,-0.0,-0.5972404252220767,-0.0,-0.9337410805300713,-1.1096548711227612,0.0
2019-04-03,1.0,-0.0,-0.5933606944393999,-0.0,-0.9383285511931138,-1.1003159844550174,0.0
2019-04-04,1.0,-0.0,-0.5913353202006252,-0.0,-0.9375227157083668,-1.1056553027549612,0.0
2019-04-05,1.0,-0.0,-0.587010520163647,-0.0,-0.9363676212741088,-1.129456458211572,0.0
2019-04-08,1.0,-0.0,-0.5816993464052288,-0.0,-0.9405192244495563,-1.1291488662504108,0.0
2019-04-09,1.0,-0.0,-0.5741005087661505,-0.0,-0.9665092785769189,-1.119578346327001,0.0
2019-04-10,1.0,-0.0,-0.5679774870258022,-0.0,-0.986148673342592,-1.1005774431693591,0.0
2019-04-11,1.0,-0.0,-0.5542965751672211,-0.0,-1.0150224788917723,-1.0858218502138237,0.0
2019-04-12,1.0,-0.0,-0.5554296160877513,-0.0,-1.016636197440585,-1.0842413162705666,0.0
2019-04-15,1.0,-0.0,-0.5547912626687643,-0.0,-1.0190260144158647,-1.085031649043211,0.0
2019-04-16,1.0,-0.0,-0.5544579811948925,-0.0,-1.019134379687557,-1.0850254271393553,0.0
2019-04-17,1.0,-0.0,-0.5213249303825297,-0.0,-1.0285798036054523,-1.1142092921002493,0.0
2019-04-18,1.0,-0.0,-0.5109571973028437,-0.0,-1.016893872764585,-1.136763412489006,0.0
2019-04-22,1.0,-0.0,-0.5032912881991689,-0.0,-1.0270290148199903,-1.1470966792924648,0.0
2019-04-23,1.0,-0.0,-0.5015277010859562,-0.0,-1.020099392600773,-1.1595803423522915,0.0
2019-04-24,1.0,-0.0,-0.4878640776699029,-0.0,-1.017872903795234,-1.1718152397764048,0.0
2019-04-25,1.0,-0.0,-0.48413341186864967,-0.0,-1.0254380798115152,-1.1717714622294215,0.0
2019-04-26,1.0,-0.0,-0.4897170817850705,-0.0,-1.015010485265443,-1.1743129391854603,0.0
2019-04-29,1.0,-0.0,-0.4910757001435248,-0.0,-1.016082140359916,-1.173002612887793,0.0
2019-04-30,1.0,-0.0,-0.4958379373848986,-0.0,-1.0136279926335174,-1.1737753222836096,0.0
2019-05-01,1.0,-0.0,-0.5025843609244628,-0.0,-1.033818208668685,-1.1555416082108838,0.0
2019-05-02,1.0,-0.0,-0.49746961693324965,-0.0,-1.0234198958294856,-1.1731373056037826,0.0
2019-05-03,1.0,-0.0,-0.514480408858603,-0.0,-1.0188504555218134,-1.170098511221391,0.0
2019-05-06,1.0,-0.0,-0.4795544536135884,-0.0,-1.0323798245938645,-1.1885800984346666,0.0
2019-05-07,1.0,-0.0,-0.4777423894526332,-0.0,-1.0334419672616844,-1.1922450188874898,0.0
2019-05-08,1.0,-0.0,-0.488839697472791,-0.0,-1.0231322634200333,-1.1773473528869212,0.0
2019-05-09,1.0,-0.0,-0.4848361565204527,-0.0,-1.0477476144685256,-1.1659146386567054,0.0
2019-05-10,1.0,-0.0,-0.4845997411721205,-0.0,-1.050730264374191,-1.162248105010168,0.0
2019-05-13,1.0,-0.0,-0.48302640337253167,-0.0,-1.0505140152355594,-1.1643739368389912,0.0
2019-05-14,1.0,-0.0,-0.43848441458310383,-0.0,-1.0667107243822742,-1.1662811616551014,0.0
2019-05-15,1.0,-0.0,-0.43844317973196256,-0.0,-1.0657242518817698,-1.1675784835689371,0.0
2019-05-16,1.0,-0.0,-0.4447820198396721,-0.0,-1.0563710238295692,-1.1593030491599254,0.0
2019-05-17,1.0,-0.0,-0.43610317285850364,-0.0,-1.0482523631567375,-1.1794533597127572,0.0
2019-05-20,1.0,-0.0,-0.451384796700059,-0.0,-1.0491676487919859,-1.1824175014731881,0.0
2019-05-21,1.0,-0.0,-0.45601009726037567,-0.0,-1.0639988120870145,-1.1922191699458013,0.0
2019-05-22,1.0,-0.0,-0.45312441985668134,-0.0,-1.066869639475736,-1.1929231797423236,0.0
2019-05-23,1.0,-0.0,-0.4257655599366179,-0.0,-1.041382614143052,-1.2178575376791834,0.0
2019-05-24,1.0,-0.0,-0.41436138905238373,-0.0,-1.0407224838140081,-1.2235506180105944,0.0
2019-05-28,1.0,-0.0,-0.3914117213416882,-0.0,-1.0611500184297824,-1.233394765941762,0.0
2019-05-29,1.0,-0.0,-0.40561064621963355,-0.0,-1.0741327828362883,-1.2065838463523426,0.0
2019-05-30,1.0,-0.0,-0.40217391304347827,-0.0,-1.070928518791452,-1.2114959469417834,0.0
2019-05-31,1.0,-0.0,-0.42665112382062587,-0.0,-1.052457105387782,-1.1637463116097777,0.0
2019-06-03,1.0,-0.0,-0.43155334519185395,-0.0,-1.060224343848695,-1.1383816749555304,0.0
2019-06-04,1.0,-0.0,-0.4065698729582577,-0.0,-1.0306352087114337,-1.1925589836660617,0.0
2019-06-05,1.0,-0.0,-0.40287951502904773,-0.0,-1.0398729837982175,-1.1656623245408293,0.0
2019-06-06,1.0,-0.0,-0.40886948363583875,-0.0,-1.0388265434994406,-1.160718796232815,0.0
2019-06-07,1.0,-0.0,-0.4179766368618402,-0.0,-1.0318358811652726,-1.1555739832708394,0.0
2019-06-10,1.0,-0.0,-0.42421734436847786,-0.0,-1.014717524289313,-1.1594458438287154,0.0
2019-06-11,1.0,-0.0,-0.4237257587773052,-0.0,-1.0220964602407903,-1.1588205608824165,0.0
2019-06-12,1.0,-0.0,-0.4102452946064087,-0.0,-1.0257938658285466,-1.1765109641992704,0.0
2019-06-13,1.0,-0.0,-0.4215399081407544,-0.0,-1.0234711222017288,-1.1714947018191024,0.0
2019-06-14,1.0,-0.0,-0.42194884375338215,-0.0,-1.0350301237418378,-1.1506547855261735,0.0
2019-06-17,1.0,-0.0,-0.43442091616248923,-0.0,-0.9977672140593489,-1.1690795159896283,0.0
2019-06-18,1.0,-0.0,-0.43720997158171154,-0.0,-0.9898917227238389,-1.1701500053958775,0.0
2019-06-19,1.0,-0.0,-0.42162705536009193,-0.0,-1.000682128240109,-1.1678394485531702,0.0
2019-06-20,1.0,-0.0,-0.428612488323633,-0.0,-0.9962276352662212,-1.1678881942947477,0.0
2019-06-21,1.0,-0.0,-0.4404594721111951,-0.0,-0.9794389831118794,-1.1809801591588347,0.0
2019-06-24,1.0,-0.0,-0.45259513100592563,-0.0,-0.9710501891911187,-1.1459984293567502,0.0
2019-06-25,1.0,-0.0,-0.458581676719369,-0.0,-0.9665227167279347,-1.1439023519754452,0.0
2019-06-26,1.0,-0.0,-0.4555940434953398,-0.0,-0.9435417633824947,-1.1719101524836626,0.0
