Date,GNOM,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-12-09,1.0,-0.1762492426416659,-0.8775790044325393,-0.6927835709046845,-0.4421697120443892,-0.0,0.0
2019-12-10,1.0,-0.17434336963484948,-0.8786995515695069,-0.7011531069827035,-0.4489109545163357,-0.0,0.0
2019-12-11,1.0,-0.17402188914208683,-0.8827229835991911,-0.7023461822383412,-0.45046057065827905,-0.0,0.0
2019-12-12,1.0,-0.16838311019567456,-0.8895146755921731,-0.7085800720906282,-0.4518537590113285,-0.0,0.0
2019-12-13,1.0,-0.16780293285310005,-0.8888924620529971,-0.714657833804991,-0.4444944687419604,-0.0,0.0
2019-12-16,1.0,-0.17616663975456162,-0.8803487808816406,-0.7265622476990151,-0.4464072339738414,-0.0,0.0
2019-12-17,1.0,-0.17328601387320536,-0.8798515889659623,-0.7277625423455396,-0.4453944184545895,-0.0,0.0
2019-12-18,1.0,-0.1765770423991727,-0.8738042916235782,-0.7321290072388832,-0.4491016028955533,-0.0,0.0
2019-12-19,1.0,-0.17495795057575367,-0.8727196273774097,-0.7347651701384397,-0.4520960020701255,-0.0,0.0
2019-12-20,1.0,-0.17358978503313396,-0.8724422175529336,-0.7324066591239695,-0.45414578955875223,-0.0,0.0
2019-12-23,1.0,-0.17664554506659771,-0.8768589163326007,-0.7245570929781457,-0.45483641536273123,-0.0,0.0
2019-12-24,1.0,-0.18466966626743922,-0.8775127051435601,-0.713656815459813,-0.46110769429967957,-0.0,0.0
2019-12-26,1.0,-0.18257516848107824,-0.8800544323483669,-0.7171461897356143,-0.4602773457750129,-0.0,0.0
2019-12-27,1.0,-0.1620575221238938,-0.8971564289432586,-0.7357821447162936,-0.4585176991150442,-0.0,0.0
2019-12-30,1.0,-0.16044399596367306,-0.9008495817193451,-0.7357182383385957,-0.45805800592428636,-0.0,0.0
2019-12-31,1.0,-0.16241549364773508,-0.8992455664783303,-0.7400306998922238,-0.46425422123518073,-0.0,0.0
2020-01-02,1.0,-0.16255144032921812,-0.899209615258998,-0.7399895486315239,-0.4643020445489581,-0.0,0.0
2020-01-03,1.0,-0.13716337522441652,-0.9138893422555899,-0.7580871552146238,-0.4551003753876285,-0.0,0.0
2020-01-06,1.0,-0.13039506736697876,-0.9173979708348285,-0.7631879424526147,-0.4513424460901053,-0.0,0.0
2020-01-07,1.0,-0.1284008612252887,-0.9180857310628304,-0.7646636654270242,-0.45109936712990145,-0.0,0.0
2020-01-08,1.0,-0.1307144723092999,-0.9174830198537095,-0.7659025600835946,-0.45128004179728315,-0.0,0.0
2020-01-09,1.0,-0.13167864141084257,-0.9170476812540822,-0.7655780535597647,-0.4515349444807315,-0.0,0.0
2020-01-10,1.0,-0.13030283252839056,-0.9192664143062264,-0.7637710481660358,-0.4499412609319932,-0.0,0.0
2020-01-13,1.0,-0.13033810738342816,-0.9182525668694004,-0.7734615133084821,-0.4478451376626774,-0.0,0.0
2020-01-14,1.0,-0.12009336577026761,-0.920178841475442,-0.7730291274903017,-0.4688013676112828,-0.00542441975146295,0.0
2020-01-15,1.0,-0.10433720623184578,-0.9299577501980459,-0.7822484816477423,-0.46573805122788486,-0.01851729601267494,0.0
2020-01-16,1.0,-0.10545766514881542,-0.9261862337490926,-0.7779647594535736,-0.4664422886557118,-0.023625684682901073,0.0
2020-01-17,1.0,-0.1053134367691142,-0.9200184471456335,-0.776624831175676,-0.46602101656948974,-0.0261554172019633,0.0
2020-01-21,1.0,-0.1047292846792254,-0.9243182716374654,-0.7735805559214859,-0.46512317217757865,-0.02565538137267817,0.0
2020-01-22,1.0,-0.10540442029225619,-0.9409523178369065,-0.7597667252062692,-0.4800689220981477,-0.027403161138540043,0.0
2020-01-23,1.0,-0.10673207597202426,-0.94454572574497,-0.7574331267194802,-0.4855315058503762,-0.020451456793397195,0.0
2020-01-24,1.0,-0.1047520867280769,-0.9479232483123277,-0.7609657144757408,-0.4901067473645706,-0.02168201922117655,0.0
2020-01-27,1.0,-0.09686307053941909,-0.9494107883817426,-0.7663734439834025,-0.48683817427385895,-0.020049792531120332,0.0
2020-01-28,1.0,-0.0775019804594666,-0.9683456561922367,-0.7784526010034327,-0.47646554000528124,-0.0,0.0
2020-01-29,1.0,-0.0689587038134756,-0.9712178093920834,-0.7811367977343081,-0.47187644075610885,-0.0,0.0
2020-01-30,1.0,-0.08467595795855161,-0.9624394583374517,-0.7720009225396197,-0.4756680175282528,-0.0,0.0
2020-01-31,1.0,-0.10109941055699052,-0.9706603086297104,-0.7580634479104577,-0.4816875289754288,-0.0,0.0
2020-02-03,1.0,-0.10069114612335811,-0.9633790821841527,-0.7471584395165253,-0.4643126207867928,-0.0,0.0
2020-02-04,1.0,-0.10114016119520347,-0.9637638424742808,-0.7475591376711881,-0.4638948954852238,-0.0,0.0
2020-02-05,1.0,-0.10010154279537489,-0.9640014412525795,-0.7479118215467261,-0.4635592387565921,-0.0,0.0
2020-02-06,1.0,-0.10580227116536309,-0.9593546486893347,-0.7546552344798245,-0.4527276892365088,-0.0,0.0
2020-02-07,1.0,-0.1059297074415865,-0.9594541527586884,-0.7543032921002684,-0.4527455985339354,-0.0,0.0
2020-02-10,1.0,-0.10629045968743868,-0.9563525796115869,-0.7544628261296017,-0.4523965212842476,-0.0,0.0
2020-02-11,1.0,-0.11131165293866702,-0.9547468250582483,-0.7613953335739836,-0.45410691431759265,-0.0,0.0
2020-02-12,1.0,-0.11271903918094112,-0.9529763076721139,-0.7611734593423902,-0.4545842357419439,-0.0,0.0
2020-02-13,1.0,-0.1158077971557132,-0.9536243308043485,-0.7588596577659539,-0.45610404966006496,-0.0,0.0
2020-02-14,1.0,-0.12660266947202314,-0.9475639424025247,-0.7422907488986784,-0.4710697613255309,-0.0,0.0
2020-02-18,1.0,-0.12754061698349012,-0.9456686180359141,-0.7444583305926462,-0.4711241202394264,-0.0,0.0
2020-02-19,1.0,-0.1274496909114823,-0.9461067999473891,-0.7448704458766277,-0.4697487833749835,-0.0,0.0
2020-02-20,1.0,-0.12460137423151528,-0.9458197718381168,-0.7473452345727718,-0.46986882335536045,-0.0,0.0
2020-02-21,1.0,-0.1252097246438793,-0.9439418363654308,-0.7490541829785834,-0.4715925913741488,-0.0,0.0
2020-02-24,1.0,-0.10171882175424785,-0.9493209998031883,-0.7565111854621793,-0.47261037853440924,-0.0,0.0
2020-02-25,1.0,-0.1253588825445982,-0.9252233943030421,-0.7327010548727378,-0.4426271815219846,-0.0,0.0
2020-02-26,1.0,-0.13027690947554546,-0.9021502320735056,-0.7100502036563417,-0.414985317798617,-0.0,0.0
2020-02-27,1.0,-0.15470816629312792,-0.8841819501878216,-0.6967075980933741,-0.4211307175100224,-0.0,0.0
2020-02-28,1.0,-0.15014833202155353,-0.917539504752679,-0.6265968396197856,-0.3328994369437549,-0.0,0.0
2020-03-02,1.0,-0.2134257570229843,-0.8627021768211116,-0.5984737930195793,-0.365681624711176,-0.0,0.0
2020-03-03,1.0,-0.20442960098435578,-0.901476533661452,-0.5104587801019512,-0.3132946622136286,-0.0,0.0
2020-03-04,1.0,-0.1686397400185701,-0.9238045496750232,-0.5377495357474465,-0.27135561745589604,-0.0,0.0
2020-03-05,1.0,-0.17044225624679832,-0.9398372132733791,-0.49573111730889635,-0.23991120724002502,-0.0,0.0
2020-03-06,1.0,-0.1603085553997195,-0.9318092566619915,-0.5052734922861151,-0.20762973352033662,-0.0,0.0
2020-03-09,1.0,-0.15805249740874583,-0.9341401238199287,-0.5067092472756815,-0.20242597417149902,-0.0,0.0
2020-03-10,1.0,-0.2921221060394553,-0.6838043564147813,-0.42889878051992525,-0.22904100929754787,-0.0,0.0
2020-03-11,1.0,-0.23608782023167615,-0.7360491215396919,-0.4387141714610046,-0.16906168571502284,-0.0,0.0
2020-03-12,1.0,-0.24994297589781284,-0.7035000126720228,-0.4122715867906836,-0.16868996629241959,-0.0,0.0
2020-03-13,1.0,-0.2793705433980821,-0.6051389230390951,-0.36916646176542905,-0.20513892303909517,-0.0,0.0
2020-03-16,1.0,-0.22466636641619456,-0.6447720861876881,-0.3424988740607296,-0.15846113731718303,-0.0,0.0
2020-03-17,1.0,-0.24811497509482247,-0.48037289219942425,-0.2688845222318695,-0.2538500205639081,-0.03365626285244253,0.0
2020-03-18,1.0,-0.2421433873979259,-0.4986165163206083,-0.21780307290846515,-0.25413357928598745,-0.03687040244752885,0.0
2020-03-19,1.0,-0.2508670520231214,-0.46582925744775455,-0.20546909737661184,-0.2517118719430858,-0.04933303690529125,0.0
2020-03-20,1.0,-0.2591399544973307,-0.5586241074043204,-0.1796003874484716,-0.25258486698353344,-0.0026580767238078076,0.0
2020-03-23,1.0,-0.2598104943237687,-0.5873335121122731,-0.1411683203718602,-0.24640207383570215,-0.0,0.0
2020-03-24,1.0,-0.2647866568423873,-0.588117087547726,-0.13463728314019693,-0.24524973764708508,-0.0,0.0
2020-03-25,1.0,-0.26555672085299775,-0.5802962768746722,-0.09854046495367944,-0.2405610907184059,-0.0,0.0
2020-03-26,1.0,-0.265531914893617,-0.5802509547190399,-0.09573376977632297,-0.2407201309328969,-0.0,0.0
2020-03-27,1.0,-0.2644411751979577,-0.5773873912855351,-0.08268789753796892,-0.23893384102808185,-0.0,0.0
2020-03-30,1.0,-0.2594454633725321,-0.5774732980904089,-0.08512245118135721,-0.23566727802351928,-0.0,0.0
2020-03-31,1.0,-0.25498256639834704,-0.5819809736989368,-0.08396108647927339,-0.23137187378933322,-0.0,0.0
2020-04-01,1.0,-0.25814932774725863,-0.5748455635594126,-0.07013231301968663,-0.2343800098326315,-0.0,0.0
2020-04-02,1.0,-0.26541099526468903,-0.5571103985730362,-0.06338521648652666,-0.23757246299874712,-0.0,0.0
2020-04-03,1.0,-0.2672885651609056,-0.5531488935744255,-0.0621046578493387,-0.24724724724724725,-0.0,0.0
2020-04-06,1.0,-0.2668112798264642,-0.5477223427331886,-0.06307685764110416,-0.24907490111011865,-0.0,0.0
2020-04-07,1.0,-0.2592194319691315,-0.5418432538427478,-0.059649566702511224,-0.24779134248423892,-0.0,0.0
2020-04-08,1.0,-0.2596161956980177,-0.5423028258118937,-0.06086039645719106,-0.24605651623787433,-0.0,0.0
2020-04-09,1.0,-0.2610561750473385,-0.53511466442247,-0.06456974542394277,-0.24319377235430253,-0.0,0.0
2020-04-13,1.0,-0.26903019597947686,-0.5178946925729666,-0.07019093279502062,-0.24568929262343345,-0.0,0.0
2020-04-14,1.0,-0.2698235801249027,-0.5052042811783755,-0.08324747145530627,-0.24444350989339111,-0.0,0.0
2020-04-15,1.0,-0.27496363751343833,-0.5018655536583824,-0.08701701131980016,-0.2441451126710091,-0.0,0.0
2020-04-16,1.0,-0.2756122728325647,-0.5023058942447406,-0.08623412723482216,-0.24168719860172255,-0.0,0.0
2020-04-17,1.0,-0.2810159694534101,-0.4923317089635677,-0.09554247621458557,-0.24070206527013058,-0.0,0.0
2020-04-20,1.0,-0.28069805229061595,-0.49302580767688703,-0.09489543987001203,-0.24155394711852962,-0.0,0.0
2020-04-21,1.0,-0.2796320519853158,-0.4959070002953711,-0.10405502341870965,-0.2301995864804422,-0.0,0.0
2020-04-22,1.0,-0.27820024013649863,-0.49908368967623706,-0.10026752048532851,-0.22890906409959347,-0.0,0.0
2020-04-23,1.0,-0.2766750163133854,-0.5010630012419223,-0.098722293556739,-0.2284715936598817,-0.0,0.0
2020-04-24,1.0,-0.276958050053674,-0.5014628807173378,-0.09812877560041255,-0.22829358647835146,-0.0,0.0
2020-04-27,1.0,-0.2718479266548911,-0.49732946421061486,-0.10558078896458911,-0.22802590629994113,-0.0,0.0
2020-04-28,1.0,-0.27508825012607163,-0.4894309968061859,-0.10682467641620441,-0.22982854261220373,-0.0,0.0
2020-04-29,1.0,-0.2906255276042546,-0.4679216613202769,-0.11858433226405538,-0.23328549721424954,-0.0,0.0
2020-04-30,1.0,-0.2901589306388801,-0.44618461214608995,-0.12550257867592884,-0.24319545311019894,-0.0,0.0
2020-05-01,1.0,-0.2876447063776047,-0.44845295727215323,-0.1262471058724479,-0.2424963165649337,-0.0,0.0
2020-05-04,1.0,-0.2834240329460215,-0.4496249448448301,-0.12711953438530876,-0.24098081650662911,-0.0,0.0
2020-05-05,1.0,-0.2858859238649298,-0.4472197630791282,-0.14040301842249484,-0.23432823236794403,-0.0,0.0
2020-05-06,1.0,-0.28819679054054054,-0.4464315878378378,-0.1436233108108108,-0.2332347972972973,-0.0,0.0
2020-05-07,1.0,-0.2903191736549714,-0.44587144335776596,-0.1444625166346296,-0.23168078409835027,-0.0,0.0
2020-05-08,1.0,-0.2893847907781953,-0.4435671156525778,-0.14725752649579868,-0.2310095849343411,-0.0,0.0
2020-05-11,1.0,-0.2922265583799177,-0.4291530429279612,-0.1526632211792005,-0.23543929965193544,-0.0,0.0
2020-05-12,1.0,-0.3006049028971665,-0.41793484028441047,-0.17637695001591847,-0.22757083731295763,-0.0,0.0
2020-05-13,1.0,-0.30122499152255006,-0.412491522550017,-0.17802644964394712,-0.22759833841980334,-0.0,0.0
2020-05-14,1.0,-0.30008897174088045,-0.4155403974071093,-0.17709613184764647,-0.22562809812311993,-0.0,0.0
2020-05-15,1.0,-0.3057926506406862,-0.4135126548766282,-0.17729535105369057,-0.221370327226517,-0.0,0.0
2020-05-18,1.0,-0.3045704693708433,-0.42062766929435014,-0.1846248645432718,-0.21496717166351487,-0.0,0.0
2020-05-19,1.0,-0.3058221505011041,-0.4106293528112791,-0.19428401562765416,-0.21260828945133345,-0.0,0.0
2020-05-20,1.0,-0.30561926605504586,-0.4113999320421339,-0.19361620795107032,-0.21304791029561673,-0.0,0.0
2020-05-21,1.0,-0.30398336198298,-0.41285201926954007,-0.19246195963583115,-0.21289870758260648,-0.0,0.0
2020-05-22,1.0,-0.3029145984472445,-0.4147681472996479,-0.1918671248568156,-0.21170081880276612,-0.0,0.0
2020-05-26,1.0,-0.3028203335240396,-0.4146589536583815,-0.18947725298243384,-0.21202296950818975,-0.0,0.0
2020-05-27,1.0,-0.31207284458971857,-0.3977161777815511,-0.20789998726493186,-0.20482234579955003,-0.0,0.0
2020-05-28,1.0,-0.31832838353839626,-0.38553245651251594,-0.21347051336444633,-0.2040093338990242,-0.0,0.0
2020-05-29,1.0,-0.31723977005154747,-0.3891092679408583,-0.21232048535245326,-0.20264737701788255,-0.0,0.0
2020-06-01,1.0,-0.31358353972185177,-0.3836497957282869,-0.21585063821680323,-0.2037213437480155,-0.0,0.0
2020-06-02,1.0,-0.31308193668528866,-0.3841628576265448,-0.21669206026747928,-0.2022177078043,-0.0,0.0
2020-06-03,1.0,-0.3128875907465024,-0.3845746819903909,-0.2167121722014096,-0.2023620547336339,-0.0,0.0
2020-06-04,1.0,-0.3144727365165445,-0.37499470406304286,-0.23003431767148247,-0.198873024615515,-0.0,0.0
2020-06-05,1.0,-0.3182522006575459,-0.37369816523491356,-0.23406511825220067,-0.19512143387421785,-0.0,0.0
2020-06-08,1.0,-0.31528365791701946,-0.3599068585944115,-0.24877222692633363,-0.19288738357324303,-0.0,0.0
2020-06-09,1.0,-0.3161573162208527,-0.3595950611008747,-0.24874515534659128,-0.19338373890759686,-0.0,0.0
2020-06-10,1.0,-0.32002710658393513,-0.3557527371296669,-0.250947671586794,-0.19099553164905445,-0.0,0.0
2020-06-11,1.0,-0.323284536999767,-0.34739317416265914,-0.25799207677478125,-0.18983962883715017,-0.0,0.0
2020-06-12,1.0,-0.3253911205073996,-0.33701902748414375,-0.2586680761099366,-0.19308668076109936,-0.0,0.0
2020-06-15,1.0,-0.3280086323628978,-0.32813557887610023,-0.2658471563981043,-0.19376269465132023,-0.0,0.0
2020-06-16,1.0,-0.32601129080181673,-0.33388513943715775,-0.2733562545099537,-0.18905726049492766,-0.0,0.0
2020-06-17,1.0,-0.3261437214733043,-0.33395605562042247,-0.2738138201889396,-0.1890245196900541,-0.0,0.0
2020-06-18,1.0,-0.3276433121019109,-0.33087048832271765,-0.27556263269639064,-0.18906581740976647,-0.0,0.0
2020-06-19,1.0,-0.32720174824432985,-0.3296840854602932,-0.2754545647423249,-0.18931534169265696,-0.0,0.0
2020-06-22,1.0,-0.32385941841474536,-0.3295013468513373,-0.2816934269412688,-0.1859927460920101,-0.0,0.0
2020-06-23,1.0,-0.32818910358608083,-0.33029356120995684,-0.2828901218034564,-0.18434198499245372,-0.0,0.0
2020-06-24,1.0,-0.32953603536587955,-0.3279207668274851,-0.2817155852160422,-0.18618095258336698,-0.0,0.0
2020-06-25,1.0,-0.3305052309262567,-0.3301650080802926,-0.28015224972356895,-0.18557029854554735,-0.0,0.0
2020-06-26,1.0,-0.33077495482087804,-0.3293717444456256,-0.28025938131178907,-0.18569150632507708,-0.0,0.0
2020-06-29,1.0,-0.3316257120993113,-0.3289473684210526,-0.2803758183827905,-0.18472068701641017,-0.0,0.0
2020-06-30,1.0,-0.33533137780045064,-0.3199421842452068,-0.283828593291672,-0.18647706500021258,-0.0,0.0
2020-07-01,1.0,-0.3356493285738569,-0.3199473057963624,-0.2824664286928438,-0.18668196498385176,-0.0,0.0
2020-07-02,1.0,-0.34029653896062456,-0.3135782509732179,-0.2848816184134953,-0.1884745474270884,-0.0,0.0
2020-07-06,1.0,-0.3391542944654784,-0.3141617390564513,-0.28500021270259923,-0.1887097460330965,-0.0,0.0
2020-07-07,1.0,-0.3350687434922119,-0.3184513058076032,-0.2809026966148877,-0.1905905352854927,-0.0,0.0
2020-07-08,1.0,-0.33596174282678004,-0.3141339001062699,-0.28569606801275244,-0.1896068012752391,-0.0,0.0
2020-07-09,1.0,-0.33597585598605767,-0.3125544621793373,-0.28677392616522496,-0.19004909566215383,-0.0,0.0
2020-07-10,1.0,-0.3386338995301771,-0.3102106762473692,-0.28867535449308024,-0.1883543442675227,-0.0,0.0
2020-07-13,1.0,-0.3484977444888927,-0.30545152778959916,-0.2890245978381139,-0.1848667971742276,-0.0,0.0
2020-07-14,1.0,-0.35412097855941405,-0.30167990291055424,-0.2911831711627313,-0.1821704601102902,-0.0,0.0
2020-07-15,1.0,-0.3543778213099395,-0.3009113363427306,-0.29141470062175284,-0.18258666212418023,-0.0,0.0
2020-07-16,1.0,-0.35037087560746866,-0.31096001364140163,-0.2878335748998209,-0.18230454429192597,-0.0,0.0
2020-07-17,1.0,-0.34778077880096125,-0.3104144956508794,-0.2854681950617809,-0.1830458731205206,-0.0,0.0
2020-07-20,1.0,-0.346559100874859,-0.3098192809553205,-0.2865109942740373,-0.18574256582728454,-0.0,0.0
2020-07-21,1.0,-0.34886891321944363,-0.3077791505133558,-0.2884164785072211,-0.18504238912793422,-0.0,0.0
2020-07-22,1.0,-0.3559166613353805,-0.3000021325144478,-0.2942443435054272,-0.1823299852856503,-0.0,0.0
2020-07-23,1.0,-0.3567693325649399,-0.300911399970118,-0.29489231820025186,-0.1818317645301061,-0.0,0.0
2020-07-24,1.0,-0.3578214735583595,-0.299963705459126,-0.29535216379512796,-0.1818356497790303,-0.0,0.0
2020-07-27,1.0,-0.35523618347996927,-0.3019774493892543,-0.2977919193644828,-0.1804689502007346,-0.0,0.0
2020-07-28,1.0,-0.360342429106474,-0.30056714820759767,-0.30067415730337077,-0.17859818084537185,-0.0,0.0
2020-07-29,1.0,-0.36480529812716367,-0.29989033908873935,-0.3027501236373019,-0.18274668329498786,-0.0,0.0
2020-07-30,1.0,-0.3656034241713806,-0.2941518077990235,-0.30436839954401734,-0.18673778848428793,-0.0,0.0
2020-07-31,1.0,-0.37001313324864904,-0.29358193209464556,-0.3048636079832928,-0.18453290847632786,-0.0,0.0
2020-08-03,1.0,-0.35961248654467165,-0.30172228202368134,-0.3099246501614639,-0.18157158234660925,-0.0,0.0
2020-08-04,1.0,-0.3629870970526043,-0.3060674060328831,-0.31357614465110256,-0.17503128641090926,-0.0,0.0
2020-08-05,1.0,-0.3634598373211935,-0.30533560594619086,-0.31331851819888235,-0.17542989061252667,-0.0,0.0
2020-08-06,1.0,-0.36144110734999246,-0.306181410491365,-0.3126064552295121,-0.1758263081865419,-0.0,0.0
2020-08-07,1.0,-0.3580281568491968,-0.30845137329417865,-0.3153610295387805,-0.1774270167559164,-0.0,0.0
2020-08-10,1.0,-0.36122215259621,-0.3053004602519501,-0.31761706173426396,-0.176645994943711,-0.0,0.0
2020-08-11,1.0,-0.35934393638170975,-0.30691935344455007,-0.31582245656495805,-0.178861612931109,-0.0,0.0
2020-08-12,1.0,-0.3615234797662843,-0.3056697684483878,-0.3205150400346245,-0.17634711101493183,-0.0,0.0
2020-08-13,1.0,-0.3603486686998464,-0.3093028788960266,-0.3159215279129626,-0.17738411956827374,-0.0,0.0
2020-08-14,1.0,-0.36235177010300357,-0.3087293343720246,-0.3175798493897689,-0.1752791482731758,-0.0,0.0
2020-08-17,1.0,-0.3619410250308288,-0.30627609631568703,-0.3183263743158168,-0.17688163901088202,-0.0,0.0
2020-08-18,1.0,-0.3626027902536397,-0.3051921282735577,-0.32986178914708497,-0.17205840873093362,-0.0,0.0
2020-08-19,1.0,-0.364098111569351,-0.3059691773388322,-0.3285869329281528,-0.17195571955719557,-0.0,0.0
2020-08-20,1.0,-0.3655563522586533,-0.30408708689133696,-0.3295526149968494,-0.17363057601633966,-0.0,0.0
2020-08-21,1.0,-0.3588324652777778,-0.31430121527777777,-0.31764322916666665,-0.17936197916666669,-0.0,0.0
2020-08-24,1.0,-0.35877961982466794,-0.3105199201458207,-0.3239085148858606,-0.17674247027167778,-0.0,0.0
2020-08-25,1.0,-0.35931666232525833,-0.3091733958496136,-0.32037422940001736,-0.18181818181818182,-0.0,0.0
2020-08-26,1.0,-0.35714441179671347,-0.31130699749700724,-0.32070954402002394,-0.18735444553270214,-0.0,0.0
2020-08-27,1.0,-0.3507753202409691,-0.3181096539875166,-0.3177399360605468,-0.1881864248276462,-0.0,0.0
2020-08-28,1.0,-0.3528656599503895,-0.31628878541276817,-0.3191392140650159,-0.18762783410940426,-0.0,0.0
2020-08-31,1.0,-0.3528451746273528,-0.31607006854531605,-0.3195299749755195,-0.18757480143618757,-0.0,0.0
2020-09-01,1.0,-0.3527850881962721,-0.31352632838158206,-0.32205233051308263,-0.18663679665919916,-0.0,0.0
2020-09-02,1.0,-0.3488973946326823,-0.3133400026097169,-0.3229307120177461,-0.18959592884172066,-0.0,0.0
2020-09-03,1.0,-0.35002283750570934,-0.31296082824020705,-0.3228353307088327,-0.18915979728994933,-0.0,0.0
2020-09-04,1.0,-0.348203625312059,-0.31462064474112666,-0.3213068490176924,-0.18671442526864215,-0.0,0.0
2020-09-08,1.0,-0.3476015880936368,-0.31111014687696614,-0.3232161065671577,-0.18762067992970732,-0.0,0.0
2020-09-09,1.0,-0.34250102784930647,-0.317378226905849,-0.31348321900763854,-0.19055244195356286,-0.0,0.0
2020-09-10,1.0,-0.3397293388875699,-0.3128143143899333,-0.31568496255207096,-0.19015346096566013,-0.0,0.0
2020-09-11,1.0,-0.3392313833804458,-0.3132296139654317,-0.3157542670953542,-0.1896079235267462,-0.0,0.0
2020-09-14,1.0,-0.33951230038843333,-0.3135735865343116,-0.3158178679326716,-0.18905912818299525,-0.0,0.0
2020-09-15,1.0,-0.33850441846898427,-0.31620681459715233,-0.32173800315450596,-0.1841929002009377,-0.0,0.0
2020-09-16,1.0,-0.33965651496798754,-0.31300830593528295,-0.3225038934071639,-0.18783526561688874,-0.0,0.0
2020-09-17,1.0,-0.3320052833293636,-0.32284606889981166,-0.3186453889959509,-0.19182383127990818,-0.0,0.0
2020-09-18,1.0,-0.3292582832951747,-0.32487364464987684,-0.31603956974383346,-0.1897490172361657,-0.0,0.0
2020-09-21,1.0,-0.32681883948431123,-0.3269700045349515,-0.31915261191612504,-0.1865592674973546,-0.0,0.0
2020-09-22,1.0,-0.3228758735584933,-0.33458101646509014,-0.31716393690906336,-0.18901317639931628,-0.0,0.0
2020-09-23,1.0,-0.3267677422141592,-0.32976977236404476,-0.31562351518292947,-0.18757289101982635,-0.0,0.0
2020-09-24,1.0,-0.32549163360358807,-0.3293729515266517,-0.31494738657926513,-0.1864757633258582,-0.0,0.0
2020-09-25,1.0,-0.3252102652577097,-0.3296527927539357,-0.3152684925598447,-0.1864351951692905,-0.0,0.0
2020-09-28,1.0,-0.3252528738111156,-0.3297172558069316,-0.3155261284965601,-0.18621002005736836,-0.0,0.0
2020-09-29,1.0,-0.3237904441859463,-0.3259661367455086,-0.31846969109473955,-0.1859463185558571,-0.0,0.0
2020-09-30,1.0,-0.3238805326897384,-0.3261647200793001,-0.3204327026677585,-0.1844158083006508,-0.0,0.0
2020-10-01,1.0,-0.3238456400422313,-0.32854280235289046,-0.3191700243476762,-0.18310314365128955,-0.0,0.0
2020-10-02,1.0,-0.32411177902742766,-0.32742981492254325,-0.3185960829939888,-0.18443108611811346,-0.0,0.0
2020-10-05,1.0,-0.3260719672484378,-0.3248437836673131,-0.32068519715578536,-0.18308554190907134,-0.0,0.0
2020-10-06,1.0,-0.3282366915019976,-0.32542921930677027,-0.3279559442824749,-0.17795054529748408,-0.0,0.0
2020-10-07,1.0,-0.3260752282094996,-0.3292043419150176,-0.32737003388074837,-0.17538142817065536,-0.0,0.0
2020-10-08,1.0,-0.3273390613531367,-0.32824575795518324,-0.3316350762056906,-0.17160312594447563,-0.0,0.0
2020-10-09,1.0,-0.32739829502535883,-0.3279378439624474,-0.3318225963094853,-0.1710370130570843,-0.0,0.0
2020-10-12,1.0,-0.32776482776482774,-0.32724682724682724,-0.33234049900716567,-0.17100492100492098,-0.0,0.0
2020-10-13,1.0,-0.32199624733107596,-0.3317014255828498,-0.33290918109862616,-0.1700994241594237,-0.0,0.0
2020-10-14,1.0,-0.3228443255834016,-0.33065177069404306,-0.33533192425484193,-0.16790320493465039,-0.0,0.0
2020-10-15,1.0,-0.32469495734801856,-0.3313896987366375,-0.3354281395097722,-0.16810279667422526,-0.0,0.0
2020-10-16,1.0,-0.32484461325966846,-0.3281465814917127,-0.3377503453038674,-0.16740763121546962,-0.0,0.0
2020-10-19,1.0,-0.3243202416918429,-0.3284635304272767,-0.33623219680621497,-0.16894691411307727,-0.0,0.0
2020-10-20,1.0,-0.32380151387720774,-0.3292359448793427,-0.3363093312630739,-0.16717344892281816,-0.0,0.0
2020-10-21,1.0,-0.3233726725495696,-0.3293922198968694,-0.3392521953008695,-0.16552676433148503,-0.0,0.0
2020-10-22,1.0,-0.323049001814882,-0.33182093163944343,-0.3413058508339815,-0.16439806412583183,-0.0,0.0
2020-10-23,1.0,-0.32005016324677293,-0.33669917187398646,-0.3390343574996216,-0.16642522000475685,-0.0,0.0
2020-10-26,1.0,-0.31965405405405406,-0.33623783783783784,-0.33976216216216215,-0.16652972972972974,-0.0,0.0
2020-10-27,1.0,-0.31859018659295096,-0.3357593296475466,-0.34258379405666894,-0.16270732550103664,-0.0,0.0
2020-10-28,1.0,-0.3251835853131749,-0.3346436285097192,-0.3391144708423326,-0.16086393088552917,-0.0,0.0
2020-10-29,1.0,-0.32480972812142905,-0.33584873116146696,-0.3388887691080399,-0.1565080528664755,-0.0,0.0
