Date,IWF,IWM,MTUM,PDD,SPY,VLUE,VXX
2019-03-25,-0.1844856260394393,-1.8958184842005228,-0.8436683297695414,1.0,-4.196127346162983,-3.759206462342599,0.0
2019-03-26,-0.18624539731559567,-1.896662311438413,-0.8446371303005108,1.0,-4.193372134457774,-3.756859484499347,0.0
2019-03-27,-0.22124733222670145,-1.8662556319658528,-0.8488261797486365,1.0,-4.183661370642637,-3.7367797012093904,0.0
2019-03-28,-0.21637010676156582,-1.875682087781732,-0.8501779359430605,1.0,-4.181731909845789,-3.738315539739027,0.0
2019-03-29,-0.21415004748338085,-1.8503086419753088,-0.8652659069325737,1.0,-4.185897435897436,-3.755223171889839,0.0
2019-04-01,-0.1949685534591195,-1.8494126023495905,-0.858193900557731,1.0,-4.203987184051264,-3.7599382935801593,0.0
2019-04-02,-0.1800449225676794,-1.85128265752453,-0.9648894668400521,1.0,-4.175079796666273,-3.650431493084289,0.0
2019-04-03,-0.1861262112975656,-1.8502718033561805,-0.9637201607185062,1.0,-4.173008744977547,-3.6444103048924603,0.0
2019-04-04,-0.17515129939480242,-1.8437166251334995,-0.9920493651358727,1.0,-4.217159131363474,-3.6385427791622167,0.0
2019-04-05,-0.18637608669763012,-1.8329165178039775,-1.0242943908538764,1.0,-4.235560319161605,-3.6298678099321187,0.0
2019-04-08,-0.19151486097794823,-1.8062080536912752,-1.0412272291466922,1.0,-4.281879194630872,-3.6638302972195587,0.0
2019-04-09,-0.19283317353787152,-1.8052492809204217,-1.0414669223394055,1.0,-4.281279961649089,-3.6639501438159154,0.0
2019-04-10,-0.2009603841536615,-1.7620648259303722,-1.089795918367347,1.0,-4.3115246098439375,-3.6404561824729895,0.0
2019-04-11,-0.2169731938934968,-1.7048924149537206,-1.1101093881476138,1.0,-4.3416275994710904,-3.6470729655006613,0.0
2019-04-12,-0.2198581560283688,-1.7060944825099171,-1.1126337300156268,1.0,-4.337780983291261,-3.644308210121409,0.0
2019-04-15,-0.21753753753753755,-1.709189189189189,-1.122042042042042,1.0,-4.317357357357357,-3.646006006006006,0.0
2019-04-16,-0.21809661139149242,-1.704758471521269,-1.1309781302571495,1.0,-4.318913722662821,-3.6435952895938475,0.0
2019-04-17,-0.21725546743571256,-1.7041576544099977,-1.1322999279019466,1.0,-4.320115356885364,-3.6425138187935593,0.0
2019-04-18,-0.22967602071540405,-1.6805973744429723,-1.1088763097675538,1.0,-4.342285920751536,-3.682403950379381,0.0
2019-04-22,-0.22879518072289157,-1.677469879518072,-1.109277108433735,1.0,-4.346746987951807,-3.686024096385542,0.0
2019-04-23,-0.23727996141789245,-1.6739811912225704,-1.1083916083916083,1.0,-4.355799373040752,-3.6813359054738366,0.0
2019-04-24,-0.2240653924750571,-1.6256761630003607,-1.1242937853107344,1.0,-4.349200625075129,-3.697439596105301,0.0
2019-04-25,-0.2227431181632408,-1.6265176102896985,-1.1247746123332132,1.0,-4.349801658853227,-3.6968385623272026,0.0
2019-04-26,-0.22071368496936203,-1.6216508470503426,-1.1280788177339902,1.0,-4.352637270215067,-3.6919380031238735,0.0
2019-04-29,-0.22360774818401935,-1.5921307506053266,-1.113680387409201,1.0,-4.401331719128328,-3.775665859564164,0.0
2019-04-30,-0.22464294359719197,-1.589687726942629,-1.115831517792302,1.0,-4.399903171145001,-3.773420479302832,0.0
2019-05-01,-0.23332929928597362,-1.5946992617693332,-1.1080721287667918,1.0,-4.397555367300012,-3.7683650006051073,0.0
2019-05-02,-0.23462664714494874,-1.584553440702782,-1.1083455344070279,1.0,-4.436310395314787,-3.8372376769155685,0.0
2019-05-03,-0.23569598633646457,-1.5863120653897769,-1.1089422959619373,1.0,-4.433329266804929,-3.8354275954617543,0.0
2019-05-06,-0.23007883565797455,-1.5117040630685266,-1.1342631898120075,1.0,-4.425469981807156,-3.8270466949666466,0.0
2019-05-07,-0.22448484848484845,-1.5206060606060605,-1.14,1.0,-4.416848484848485,-3.8191515151515154,0.0
2019-05-08,-0.25053763440860216,-1.4849462365591397,-1.184109916367981,1.0,-4.280167264038232,-3.7476702508960575,0.0
2019-05-09,-0.25681492109038734,-1.4784791965566715,-1.1910569105691056,1.0,-4.2901721664275465,-3.739359158297465,0.0
2019-05-10,-0.2589008363201912,-1.4786140979689366,-1.1965352449223419,1.0,-4.28542413381123,-3.7279569892473114,0.0
2019-05-13,-0.29595015576323985,-1.493649652528157,-1.1682242990654206,1.0,-4.281212556913491,-3.7427510184519526,0.0
2019-05-14,-0.20589600742804084,-1.366179201485608,-1.3546889507892295,1.0,-4.1065459610027855,-3.573003714020427,0.0
2019-05-15,-0.1839306358381503,-1.3443930635838153,-1.363583815028902,1.0,-4.111560693641619,-3.557109826589596,0.0
2019-05-16,-0.15982421649126866,-1.3550364288192436,-1.3760841910489185,1.0,-4.108476928414479,-3.565282757025558,0.0
2019-05-17,-0.14750692520775624,-1.3527239150507848,-1.3648430286241922,1.0,-4.100184672206833,-3.5767543859649127,0.0
2019-05-20,-0.14014060159041145,-1.316238331220468,-1.3927624755099688,1.0,-4.099343090930045,-3.5762360262763626,0.0
2019-05-21,-0.13294797687861273,-1.3138728323699422,-1.385664739884393,1.0,-4.1313294797687865,-3.5968786127167633,0.0
2019-05-22,-0.12501438931737077,-1.2835271094739265,-1.4041671463105792,1.0,-4.124899274778405,-3.5738459767468633,0.0
2019-05-23,-0.12468368990108121,-1.279848171152519,-1.4089026915113871,1.0,-4.12364849321371,-3.564987347596043,0.0
2019-05-24,-0.09910427193385393,-1.1962563160312356,-1.4802480477721633,1.0,-4.1234497014239775,-3.5846348185576478,0.0
2019-05-28,-0.10983455882352941,-1.1730238970588234,-1.486328125,1.0,-4.12844669117647,-3.59133731617647,0.0
2019-05-29,-0.14094190443451357,-1.1860891486192278,-1.4820671479317062,1.0,-4.113555631946832,-3.536037584507849,0.0
2019-05-30,-0.14029065110424535,-1.1774802608994166,-1.4814051951024145,1.0,-4.105160773543884,-3.538505549834077,0.0
2019-05-31,-0.1369674759505268,-1.1895327530920752,-1.4703389830508475,1.0,-4.104557947778287,-3.5507329363261566,0.0
2019-06-03,-0.1298361401911698,-1.193559399180701,-1.533113336367774,1.0,-4.081019572143832,-3.441624943104233,0.0
2019-06-04,-0.17207237965175826,-1.1798110845567316,-1.5374985774439511,1.0,-4.0851257539547055,-3.405940594059406,0.0
2019-06-05,-0.14787783516730293,-1.1381091399056815,-1.6107118796317088,1.0,-4.101167752077251,-3.2304064675499666,0.0
2019-06-06,-0.1398066981344122,-1.1704877500561923,-1.5619240278714317,1.0,-4.088671611598112,-3.277478084962913,0.0
2019-06-07,-0.13562366677893792,-1.1926574604243854,-1.5529358931177726,1.0,-4.07668126192882,-3.269226451105872,0.0
2019-06-10,-0.10618279569892473,-1.2037410394265233,-1.542450716845878,1.0,-4.06709229390681,-3.281137992831541,0.0
2019-06-11,-0.09978744826043183,-1.2005817205503972,-1.550732744154827,1.0,-4.066002908602752,-3.269716970578364,0.0
2019-06-12,-0.10079427228996533,-1.2014766752433157,-1.5514039601745162,1.0,-4.064548607226759,-3.268598277212216,0.0
2019-06-13,-0.09246613679614911,-1.2149333930370536,-1.566886824135229,1.0,-4.067054740848539,-3.253218403671778,0.0
2019-06-14,-0.09908297919928427,-1.1920152091254754,-1.5833146946991725,1.0,-4.07380899127712,-3.235070454037128,0.0
2019-06-17,-0.10477468411047747,-1.1785754221178575,-1.5859331320585934,1.0,-4.082746282008275,-3.22990048082299,0.0
2019-06-18,-0.10599284436493739,-1.1788908765652952,-1.585979427549195,1.0,-4.080948121645796,-3.229092128801431,0.0
2019-06-19,-0.10378619153674833,-1.1719376391982181,-1.6096881959910914,1.0,-4.070935412026726,-3.179621380846325,0.0
2019-06-20,-0.10744905912481907,-1.1704709943213452,-1.6010466540474335,1.0,-4.073822514196637,-3.1817169580224918,0.0
2019-06-21,-0.09847557583175698,-1.1888283075553576,-1.592188717035718,1.0,-4.055747190386112,-3.191721375319906,0.0
2019-06-24,-0.10805697752058759,-1.1733808146004898,-1.582350322724238,1.0,-4.064322279100824,-3.2003115958157133,0.0
2019-06-25,-0.10834260289210235,-1.1615127919911012,-1.5876529477196886,1.0,-4.066073414905451,-3.1997775305895444,0.0
2019-06-26,-0.07334963325183373,-1.1723716381418092,-1.581018004000889,1.0,-4.0521226939319845,-3.2347188264058677,0.0
2019-06-27,-0.07246054678817514,-1.1755945765725717,-1.5859079795510111,1.0,-4.052344965547899,-3.227272727272727,0.0
2019-06-28,-0.08599644917887261,-1.124722592099423,-1.5955392809587217,1.0,-4.067576564580559,-3.222481136262761,0.0
2019-07-01,-0.13468573328899236,-1.0886819643055095,-1.5974947345083692,1.0,-4.075933931936593,-3.1885600266045895,0.0
2019-07-02,-0.10759002770083102,-1.1129085872576179,-1.592797783933518,1.0,-4.068476454293629,-3.1985595567867033,0.0
2019-07-03,-0.10576496674057649,-1.1263858093126384,-1.5858093126385808,1.0,-4.064523281596452,-3.2039911308203988,0.0
2019-07-05,-0.10537992235163617,-1.1283416528008876,-1.573599556295064,1.0,-4.066444814198559,-3.2188574597892403,0.0
2019-07-08,-0.10418284699877954,-1.1336957727726618,-1.5700654610007765,1.0,-4.0661267058693,-3.22090313990902,0.0
2019-07-09,-0.10308135668366215,-1.1200399024606518,-1.5721569496785635,1.0,-4.064287297716692,-3.2243405009975614,0.0
2019-07-10,-0.10544406253464907,-1.1204124625789997,-1.5732342831799533,1.0,-4.065860960195144,-3.2228628451047783,0.0
2019-07-11,-0.09339559706470979,-1.1358683566822325,-1.5767178118745828,1.0,-4.074938848120969,-3.2376028463420057,0.0
2019-07-12,-0.09172882110653457,-1.1574084381609708,-1.577424023154848,1.0,-4.075698541689859,-3.229878659690527,0.0
2019-07-15,-0.11689324715845775,-1.168821038555828,-1.5995096946735012,1.0,-4.071428571428571,-3.1866503231557832,0.0
2019-07-16,-0.1212121212121212,-1.1653901653901653,-1.5757575757575757,1.0,-4.0442890442890445,-3.193251193251193,0.0
2019-07-17,-0.11148272017837235,-1.2023411371237458,-1.5656633221850613,1.0,-4.064214046822742,-3.2044593088071345,0.0
2019-07-18,-0.1638517218688309,-1.1823864882649704,-1.5575784163193684,1.0,-3.9432989690721647,-3.120311471813994,0.0
2019-07-19,-0.19886549580015273,-1.1767208465146721,-1.5577615359441477,1.0,-3.888840405803425,-3.0866150321806476,0.0
2019-07-22,-0.19508214557719508,-1.1373082363181373,-1.5325862256555327,1.0,-3.8864106190838865,-3.1288216733761285,0.0
2019-07-23,-0.20269243296059059,-1.1391814135273044,-1.5283899685159048,1.0,-3.8653783519704703,-3.121050917381392,0.0
2019-07-24,-0.20257826887661143,-1.135521611959701,-1.5334199978333876,1.0,-3.855161954284476,-3.106380673816488,0.0
2019-07-25,-0.21634771326629906,-1.080873607957617,-1.5610336252567845,1.0,-3.876527192128879,-3.0771975348686342,0.0
2019-07-26,-0.20542005420054202,-1.0513821138211383,-1.5848238482384824,1.0,-3.9064498644986454,-3.0921409214092144,0.0
2019-07-29,-0.20104211897524968,-1.021276595744681,-1.5911854103343466,1.0,-3.913373860182371,-3.128419452887538,0.0
2019-07-30,-0.19106618845777631,-1.0178241495489622,-1.6006955765677644,1.0,-3.917400282577981,-3.141397674165852,0.0
2019-07-31,-0.1765343743222728,-1.0479288657558015,-1.5961830405551942,1.0,-3.895467360659293,-3.12741270873997,0.0
2019-08-01,-0.19873954145387374,-1.0998587417146584,-1.5662284037813756,1.0,-3.8931870042377485,-3.1080082581766817,0.0
2019-08-02,-0.23201654151703122,-1.0728044400914136,-1.6253128740885843,1.0,-3.8759386222657524,-3.076504516269453,0.0
2019-08-05,-0.21281464530892447,-1.0677781410046856,-1.6119646943445571,1.0,-3.9093385638008065,-3.0949111910210307,0.0
2019-08-06,-0.16117021276595744,-1.05,-1.5840425531914895,1.0,-3.782872340425532,-3.06,0.0
2019-08-07,-0.13346804211421887,-1.1100712538551525,-1.5416356481973839,1.0,-3.7609273636073595,-3.0886950973093694,0.0
2019-08-08,-0.13402061855670103,-1.1126580933149115,-1.5453289403762356,1.0,-3.7557657561908817,-3.0803486024019557,0.0
2019-08-09,-0.10248578049294292,-1.0679376448283127,-1.5272803876132293,1.0,-3.7235095850010533,-3.1116494628186224,0.0
2019-08-12,-0.11717612809315867,-1.0355583281347474,-1.571220627989187,1.0,-3.662403826159285,-3.0108130588479933,0.0
2019-08-13,-0.13260690789473684,-1.0432771381578947,-1.5508840460526316,1.0,-3.6008429276315788,-2.951994243421052,0.0
2019-08-14,-0.09916343603346256,-1.0481534380738624,-1.5449908182003673,1.0,-3.5791675168332993,-2.930524382779025,0.0
2019-08-15,-0.1112994913732921,-1.098234766131445,-1.5490176523386858,1.0,-3.472224992520196,-2.742295801336392,0.0
2019-08-16,-0.14349384749539773,-1.0949520395310532,-1.490650130801279,1.0,-3.3273907567096215,-2.6323999612440656,0.0
2019-08-19,-0.16879405601066869,-1.020099066488855,-1.4736140217184226,1.0,-3.2844351305010475,-2.578681653648314,0.0
2019-08-20,-0.1729358660899003,-1.0338536768854616,-1.443577205190897,1.0,-3.234906902388565,-2.518619522287004,0.0
2019-08-21,-0.18439451850470773,-1.0474503589074298,-1.3876200242379044,1.0,-3.2101239862030386,-2.492682017339424,0.0
2019-08-22,-0.17312268011801657,-1.0656705053773674,-1.4001142095745693,1.0,-3.2913295897972783,-2.5872275625773296,0.0
2019-08-23,-0.1711677443895017,-1.0561049828832256,-1.402054012932674,1.0,-3.28613541270445,-2.5938569798402433,0.0
2019-08-26,-0.17480623774395368,-0.9933700625641984,-1.3895788589037257,1.0,-3.2496965169483607,-2.5303949948641327,0.0
2019-08-27,-0.13636363636363635,-0.9490519227361333,-1.2929292929292928,1.0,-3.071947545631756,-2.4101541733120677,0.0
2019-08-28,-0.14499424626006904,-0.9116579622908737,-1.3187571921749137,1.0,-3.0807293971850935,-2.3957687881738514,0.0
2019-08-29,-0.0,-0.697019478995541,-1.0312133302041773,1.0,-3.045372760697802,-2.0492842055855434,0.0
2019-08-30,-0.0,-0.7152162387336211,-1.0017420283268952,1.0,-2.8912368401120956,-1.9658410967204423,0.0
2019-09-03,-0.0,-0.7175192394748756,-0.9917006186811529,1.0,-2.8887882903274487,-1.946808510638298,0.0
2019-09-04,-0.0,-0.6595222147800849,-1.0354989953114537,1.0,-2.81230929522959,-1.9348068765349409,0.0
2019-09-05,-0.0,-0.6836099585062241,-1.033195020746888,1.0,-2.8060165975103732,-1.886781268524007,0.0
2019-09-06,-0.0,-0.6610804851157663,-1.0632120543917678,1.0,-2.7997059904446893,-1.826313855200294,0.0
2019-09-09,-0.0,-0.6755786697919719,-1.0601377087606212,1.0,-2.781057720480516,-1.8082332259009668,0.0
2019-09-10,-0.0,-0.6604352271067621,-1.0828099897765444,1.0,-2.7869139769242,-1.7723090404556738,0.0
2019-09-11,-0.0,-0.6396087305642748,-1.1071611066501204,1.0,-2.793707569895613,-1.7593254982115483,0.0
2019-09-12,-0.0,-0.6298213634706525,-1.1096609551585854,1.0,-2.792271235873132,-1.759533357637623,0.0
2019-09-13,-0.0,-0.6307299270072992,-1.0946715328467151,1.0,-2.795109489051095,-1.778759124087591,0.0
2019-09-16,-0.0,-0.632143639150427,-1.0964893073498285,1.0,-2.7921319611707176,-1.7779724107729364,0.0
2019-09-17,-0.0,-0.6741801788700647,-1.0817276230640587,1.0,-2.7659419762960806,-1.749218352359485,0.0
2019-09-18,-0.0,-0.620249513232855,-1.0691569914184755,1.0,-2.7545251316074135,-1.767361361505733,0.0
2019-09-19,-0.0,-0.627942238267148,-1.067364620938628,1.0,-2.749891696750902,-1.775018050541516,0.0
2019-09-20,-0.0,-0.5850801044533841,-1.0023290281600676,1.0,-2.707671677606041,-1.7625802808949111,0.0
2019-09-23,-0.0,-0.5843743383442727,-1.0015526854400452,1.0,-2.7083774437151527,-1.7633566236149338,0.0
2019-09-24,-0.0,-0.5832217130771942,-0.985900599224533,1.0,-2.7117377511455762,-1.768910821290095,0.0
2019-09-25,-0.0,-0.5919172005914244,-0.9611349714848976,1.0,-2.7009082588185596,-1.7868056044497642,0.0
2019-09-26,-0.0,-0.5357738310982241,-1.0798115259151868,1.0,-2.838564697354114,-1.7948532076839434,0.0
2019-09-27,-0.0,-0.4742574976399681,-1.0662987437368383,1.0,-2.879529445937114,-1.8416237019824269,0.0
2019-09-30,-0.0,-0.41622807017543856,-1.1316520467836257,1.0,-2.8956871345029236,-1.8664473684210525,0.0
2019-10-01,-0.0,-0.40191772800468456,-1.1433904259991217,1.0,-2.900087834870444,-1.8741765480895918,0.0
2019-10-02,-0.0,-0.4611383781407956,-1.257197274924914,1.0,-2.8569335579811006,-1.750201450443191,0.0
2019-10-03,-0.0,-0.5562803508008987,-1.2283829818076393,1.0,-2.813582662897731,-1.6496339784011016,0.0
2019-10-04,-0.0,-0.5865181626264833,-1.2461964038727527,1.0,-2.7931862852151124,-1.6537089611996798,0.0
2019-10-07,-0.0,-0.6103170572444315,-1.231371979975332,1.0,-2.7646375970398314,-1.6489153304795763,0.0
2019-10-08,-0.0,-0.5950734658599828,-1.1732209737827717,1.0,-2.7924949582252956,-1.6418179199078078,0.0
2019-10-09,-0.0,-0.5908217716115262,-1.1203130558520098,1.0,-2.7886872998932764,-1.615154749199573,0.0
2019-10-10,-0.0,-0.6581759625237886,-1.2324696237739716,1.0,-2.749963402137315,-1.6790367442541358,0.0
2019-10-11,-0.0,-0.6793542654028436,-1.3144994075829384,1.0,-2.7258590047393363,-1.6855005924170618,0.0
2019-10-14,-0.0,-0.6296048225050235,-1.3869911438565157,1.0,-2.7726427029842973,-1.6528242911364146,0.0
2019-10-15,-0.0,-0.62876254180602,-1.3789669267930138,1.0,-2.7658862876254178,-1.6584912671869192,0.0
2019-10-16,-0.0,-0.6790635649725886,-1.389465105941621,1.0,-2.7169951103867245,-1.6229811823973923,0.0
2019-10-17,-0.0,-0.6463541666666667,-1.442261904761905,1.0,-2.7148809523809523,-1.6369791666666669,0.0
2019-10-18,-0.0,-0.5719277810133955,-1.36648223645894,1.0,-2.732018054746651,-1.609711706464764,0.0
2019-10-21,-0.0,-0.5250109377278692,-1.3756015750328132,1.0,-2.7363278401633364,-1.6549511448155168,0.0
2019-10-22,-0.0,-0.4877427802429621,-1.3786280643049391,1.0,-2.7343420382628936,-1.673674256201353,0.0
2019-10-23,-0.0,-0.4868650217706821,-1.333744557329463,1.0,-2.7425253991291725,-1.693831640058055,0.0
2019-10-24,-0.0,-0.4739252474516176,-1.4328556655340523,1.0,-2.779952725661102,-1.6999556803072833,0.0
2019-10-25,-0.0,-0.46247449172398153,-1.5823444939913838,1.0,-2.8124102486584532,-1.7007784747940442,0.0
2019-10-28,-0.0,-0.4901098901098901,-1.6009852216748766,1.0,-2.810079575596817,-1.6774535809018567,0.0
2019-10-29,-0.0,-0.49911463546077445,-1.693817845869582,1.0,-2.802371237200708,-1.7034413734698592,0.0
2019-10-30,-0.0,-0.48352329999224625,-1.7072962704504924,1.0,-2.8371714352174924,-1.7256726370473754,0.0
2019-10-31,-0.0,-0.4344663796942259,-1.6380436396021967,1.0,-2.627504824105685,-1.7217604274899807,0.0
2019-11-01,-0.0,-0.4358936265042342,-1.6405437527856188,1.0,-2.637126727083643,-1.714752637052444,0.0
2019-11-04,-0.0,-0.41054892955033706,-1.6801244536632343,1.0,-2.6307133861767538,-1.686569375509297,0.0
2019-11-05,-0.0,-0.44864173376476785,-1.8337722928738052,1.0,-2.59470238543156,-1.6479042817367746,0.0
2019-11-06,-0.0,-0.322231248307609,-1.508394259409694,1.0,-2.284457080963986,-1.6544137557541294,0.0
2019-11-07,-0.0,-0.3273527420446852,-1.5079214624238322,1.0,-2.2822613405551793,-1.653012863913338,0.0
2019-11-08,-0.0,-0.338967009194159,-1.509667387777177,1.0,-2.271295294753921,-1.6405489453758788,0.0
2019-11-11,-0.0,-0.2853819052050788,-1.5553413547829555,1.0,-2.1781559529349197,-1.6287309712158478,0.0
2019-11-12,-0.0,-0.3307331261981887,-1.5332187479341575,1.0,-2.145501421299663,-1.6012428108679844,0.0
2019-11-13,-0.0,-0.35132410270197606,-1.7017072187121927,1.0,-2.0874445489985214,-1.5808576421562037,0.0
2019-11-14,-0.0,-0.3530044360801183,-1.7021104987229467,1.0,-2.0855625756150022,-1.5806560021508267,0.0
2019-11-15,-0.0,-0.3524143039935349,-1.7188362852717354,1.0,-2.079331941544885,-1.5838777022021684,0.0
2019-11-18,-0.001013993104846887,-0.34773203542215914,-1.7290610423849118,1.0,-2.0927465693233285,-1.5893327925370109,0.0
2019-11-19,-0.02311494813061338,-0.47726798022697203,-1.7265195293462368,1.0,-2.1117454570772125,-1.6236858595001042,0.0
2019-11-20,-0.040439132851584216,-0.46567537520844915,-1.7169260700389104,1.0,-2.0975541967759868,-1.62777932184547,0.0
2019-11-21,-0.275337972962163,-0.5557955363570913,-2.0296776257899367,1.0,-2.239900807935365,-1.8986481081513478,0.0
2019-11-22,-0.29397205588822356,-0.5411576846307385,-2.023712574850299,1.0,-2.2389620758483035,-1.886307385229541,0.0
2019-11-25,-0.2706555000805283,-0.5446931873087454,-2.0428410372040586,1.0,-2.267514897729103,-1.9271219197938476,0.0
2019-11-26,-0.2608695652173913,-0.54068094629156,-2.021259590792839,1.0,-2.2604699488491047,-1.909047314578005,0.0
2019-11-27,-0.2592710997442455,-0.5534686700767264,-2.016943734015345,1.0,-2.255274936061381,-1.9073689258312019,0.0
2019-11-29,-0.30609785490479635,-0.5284004177713505,-2.0854824455692134,1.0,-2.2807905519402265,-1.8332128223668354,0.0
2019-12-02,-0.3361970217640321,-0.5522827687776142,-2.1784486990672556,1.0,-2.2875143184421534,-1.8275241368024875,0.0
2019-12-03,-0.28871519296531506,-0.5453509200455952,-2.156163491288064,1.0,-2.30565054551376,-1.8461976876730175,0.0
2019-12-04,-0.29921907110563095,-0.5937525688450473,-2.1864364981504316,1.0,-2.3060419235511715,-1.8348540896013152,0.0
2019-12-05,-0.3193551081780971,-0.5799014284520926,-2.255116531618077,1.0,-2.3018962492690673,-1.8972516915880042,0.0
2019-12-06,-0.41599661447312736,-0.6588235294117647,-2.2610241218789673,1.0,-2.310029623360135,-1.8178586542530681,0.0
2019-12-09,-0.3754713747000343,-0.5588789852588276,-2.3579019540623927,1.0,-2.399725745629071,-1.8784710318820705,0.0
2019-12-10,-0.5672849609019822,-0.536097472267685,-2.691671212947809,1.0,-2.553464266230224,-1.7441352973267867,0.0
2019-12-11,-0.5749224311005658,-0.5260083956926447,-2.7096185435298414,1.0,-2.5599561963862016,-1.755247307902902,0.0
2019-12-12,-0.5752171925011431,-0.5298582533150434,-2.7168724279835392,1.0,-2.5672610882487423,-1.755647005029721,0.0
2019-12-13,-0.5795360777482351,-0.5307600623452828,-2.7704226643439993,1.0,-2.5609241771339506,-1.7267809663518843,0.0
2019-12-16,-0.5660377358490566,-0.541555453290382,-2.7664979291302347,1.0,-2.570271514035895,-1.7595029912563278,0.0
2019-12-17,-0.7451891174518912,-0.4641198217840553,-2.888330647454735,1.0,-2.6383543463835437,-1.743577590292919,0.0
2019-12-18,-0.9136848400279078,-0.5186883285158975,-3.0192365194856974,1.0,-2.709857470347852,-1.8056413834346654,0.0
2019-12-19,-0.9100481347773766,-0.5545527476935419,-3.048235058162856,1.0,-2.7035699959887687,-1.8116726835138386,0.0
2019-12-20,-0.9163471241170535,-0.5867810292633704,-3.0757820383451064,1.0,-2.7142280524722504,-1.7976791120080728,0.0
2019-12-23,-0.9287941265211707,-0.6039424720909182,-3.04324650507895,1.0,-2.715578799155184,-1.7656642864326662,0.0
2019-12-24,-0.9330585988541562,-0.6044828625992562,-3.031359935671927,1.0,-2.7178610915669914,-1.7644989446175496,0.0
2019-12-26,-0.9249472520847987,-0.6027328443685321,-3.0326534713151814,1.0,-2.714156535717874,-1.7726313674269065,0.0
2019-12-27,-0.9252486687430926,-0.6139857329448408,-3.031950165779162,1.0,-2.7043102582136043,-1.771827589671456,0.0
2019-12-30,-0.9751615508885298,-0.6046042003231018,-3.0841074313408723,1.0,-2.722839256865913,-1.7103190630048466,0.0
2019-12-31,-0.9618712273641851,-0.5935613682092555,-3.085211267605634,1.0,-2.7138832997987925,-1.705835010060362,0.0
2020-01-02,-0.9632375037563858,-0.604828207953521,-3.0649103475909047,1.0,-2.6923770409696486,-1.6916758489432033,0.0
